Severity	Code	Description	Project	File	Line	Suppression State	Details
Error	C3668	'Snowball::getShadowHeightOffs': method with override specifier 'override' did not override any base class methods	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\entity\projectile\Snowball.h	57		
Error	C3668	'Snowball::getShadowHeightOffs': method with override specifier 'override' did not override any base class methods	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\entity\projectile\Snowball.h	57		
Error	C3668	'Snowball::lerpMotion': method with override specifier 'override' did not override any base class methods	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\entity\projectile\Snowball.h	44		
Error	C3668	'Snowball::lerpMotion': method with override specifier 'override' did not override any base class methods	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\entity\projectile\Snowball.h	44		
Error	C2664	'void TileRenderer::renderTile(Tile &,int_t)': cannot convert argument 1 from 'ChestTile' to 'Tile &'	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\renderer\entity\MinecartRenderer.cpp	85		
Error	C2664	'void TileRenderer::renderTile(Tile &,int_t)': cannot convert argument 1 from 'FurnaceTile' to 'Tile &'	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\renderer\entity\MinecartRenderer.cpp	89		
Error	C2664	'void TileRenderer::renderTile(Tile &,int_t)': cannot convert argument 1 from 'TntTile' to 'Tile &'	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\renderer\entity\TntRenderer.cpp	39		
Error	C2664	'void TileRenderer::renderTile(Tile &,int_t)': cannot convert argument 1 from 'TntTile' to 'Tile &'	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\renderer\entity\TntRenderer.cpp	47		
Error	C2027	use of undefined type 'EntityRenderDispatcher'	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\client\renderer\entity\PaintingRenderer.cpp	128		
Error	C2027	use of undefined type 'FireTile'	Alpha126Cpp	D:\stupid shit\a126cpp\a126cpp\src\world\level\Explosion.cpp	111		
